,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
901,2018,27998.6417894458,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
902,2019,28685.0352118539,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
903,2020,25699.7293006096,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
904,2015,1586.6897540867,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
905,2016,1596.6187994255,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
906,2017,1642.6074704963,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
907,2018,1703.2288426996,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
908,2019,1792.5195460287,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
909,2020,1738.556342272,NY.GDP.PCAP.PP.CD,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
910,2015,86974.7476230627,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
911,2016,89417.3490208324,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
912,2017,95350.4356748021,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
913,2018,100581.158024992,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
914,2019,102573.401768252,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
915,2020,98525.9552219488,NY.GDP.PCAP.PP.CD,SGP,Singapore,East Asia & Pacific,High income,Not classified
916,2015,38211.8331867085,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
917,2016,38230.0318635575,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
918,2017,37914.1229673613,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
919,2018,36190.6639121767,NY.GDP.PCAP.PP.CD,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
920,2015,29919.6596714916,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
921,2016,29659.3717763701,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
922,2017,30077.8455329271,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
923,2018,31505.0626312076,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
924,2019,32557.190775484,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
925,2020,31832.394609507,NY.GDP.PCAP.PP.CD,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
926,2015,31628.247175832,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
927,2016,33936.0440637175,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
928,2017,36507.5530416531,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
929,2018,38917.0471191,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
930,2019,41197.3781022006,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
931,2020,40124.2602288007,NY.GDP.PCAP.PP.CD,SVN,Slovenia,Europe & Central Asia,High income,Not classified
932,2015,2446.4991942978,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
933,2016,2548.6299645008,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
934,2017,2663.9395083005,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
935,2018,2762.4164118781,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
936,2019,2773.5123629695,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
937,2020,2619.2190302326,NY.GDP.PCAP.PP.CD,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
938,2015,822.327546051,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
939,2016,862.1464343935,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
940,2017,867.4542908739,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
941,2018,887.5761732785,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
942,2019,903.4176132679,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
943,2020,875.1696069604,NY.GDP.PCAP.PP.CD,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
944,2015,12552.3396733784,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
945,2016,12591.5918509652,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
946,2017,12701.3489331232,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
947,2018,12931.1227644514,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
948,2019,13009.6686271889,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
949,2020,12095.8563962893,NY.GDP.PCAP.PP.CD,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
950,2015,1234.725575649,NY.GDP.PCAP.PP.CD,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
951,2015,34903.1274779473,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
952,2016,37286.2134326488,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
953,2017,39528.9253872668,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
954,2018,40686.9854677426,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
955,2019,42172.1317053122,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
956,2020,38343.1552241805,NY.GDP.PCAP.PP.CD,ESP,Spain,Europe & Central Asia,High income,Not classified
957,2015,11557.4870517689,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
958,2016,12224.2157651465,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
959,2017,12584.1047924776,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
960,2018,13169.0947047054,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
961,2019,13622.8604484357,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
962,2020,13225.4089174121,NY.GDP.PCAP.PP.CD,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
963,2015,23921.5244346294,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
964,2016,24925.4511581295,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
965,2017,25360.0910245676,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
966,2018,26523.5266272002,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
967,2019,27345.0545248119,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
968,2020,24536.6520569343,NY.GDP.PCAP.PP.CD,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
969,2015,13551.3452289242,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
970,2016,14291.0227530003,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
971,2017,14945.7332820006,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
972,2018,15627.7868266281,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
973,2019,16101.6544561103,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
974,2020,12943.8220513044,NY.GDP.PCAP.PP.CD,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
975,2015,11643.2269226937,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
976,2016,12456.043750342,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
977,2017,12245.1263378297,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
978,2018,12765.7324330884,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
979,2019,13012.7071158947,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
980,2020,12770.1493491663,NY.GDP.PCAP.PP.CD,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
981,2015,4379.624138376,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
982,2016,4503.7731217246,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
983,2017,4327.7825527891,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
984,2018,4448.8412287877,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
985,2019,4362.6094269231,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
986,2020,4243.7819360945,NY.GDP.PCAP.PP.CD,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
987,2015,17210.2703419313,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
988,2016,15062.4412909026,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
989,2017,18283.6883894232,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
990,2018,19461.9765178867,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
991,2019,19841.8078062205,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
992,2020,17015.9604289458,NY.GDP.PCAP.PP.CD,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
993,2015,49103.1334338706,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
994,2016,50430.2528196052,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
995,2017,51947.9542478244,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
996,2018,53553.312449047,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
997,2019,55337.8745630725,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
998,2020,54913.6483866985,NY.GDP.PCAP.PP.CD,SWE,Sweden,Europe & Central Asia,High income,Not classified
999,2015,66020.2043398841,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1000,2016,68105.1549836834,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1001,2017,69103.570264696,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1002,2018,71671.5150817135,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1003,2019,73143.7581644734,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1004,2020,71760.5862131052,NY.GDP.PCAP.PP.CD,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1005,2015,3150.4271143731,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1006,2016,3114.8955577858,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1007,2017,3252.9326553607,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1008,2018,3497.3235802081,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1009,2019,3732.8690680932,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1010,2020,3858.4294494267,NY.GDP.PCAP.PP.CD,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1011,2015,2348.4434970771,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1012,2016,2479.3340997507,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1013,2017,2530.603317381,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1014,2018,2652.3913784088,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1015,2019,2772.9294477435,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1016,2020,2780.0555482202,NY.GDP.PCAP.PP.CD,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1017,2015,15822.3709934811,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1018,2016,16616.1950047178,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1019,2017,17422.9523512059,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1020,2018,18530.2117879533,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1021,2019,19233.8659169861,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1022,2020,18236.1762719614,NY.GDP.PCAP.PP.CD,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1023,2015,2912.7361984354,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1024,2016,3130.5719365017,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1025,2017,3145.4831207097,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1026,2018,3124.93809244,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1027,2019,3702.8361045657,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1028,2020,3355.8295911938,NY.GDP.PCAP.PP.CD,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1029,2015,1397.3324017002,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1030,2016,1954.2035734943,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1031,2017,2012.2406926097,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1032,2018,2110.8264199866,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1033,2019,2211.6349345243,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1034,2020,2223.6315102384,NY.GDP.PCAP.PP.CD,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1035,2015,5774.1699991827,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1036,2016,6195.840298731,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1037,2017,6467.124277965,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1038,2018,6565.2232146783,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1039,2019,6647.8589985029,NY.GDP.PCAP.PP.CD,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1040,2015,27397.229201165,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1041,2016,26389.7416688838,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1042,2017,26342.6166624768,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1043,2018,26880.6387228774,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1044,2019,26920.144729383,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1045,2020,25031.1923795034,NY.GDP.PCAP.PP.CD,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1046,2015,10208.7495065618,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1047,2016,10359.3245220497,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1048,2017,10605.2948839809,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1049,2018,11022.1649031046,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1050,2019,11210.4251621243,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1051,2020,10261.6909352183,NY.GDP.PCAP.PP.CD,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1052,2015,25753.3905100464,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1053,2016,26512.0169514886,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1054,2017,27913.8187158996,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1055,2018,27942.9558261698,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1056,2019,27318.4324996132,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1057,2020,28119.4530398905,NY.GDP.PCAP.PP.CD,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1058,2015,13690.6141143429,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1059,2016,13862.275566957,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1060,2017,14205.0265119624,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1061,2018,15201.778571094,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1062,2019,16195.5387877252,NY.GDP.PCAP.PP.CD,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1063,2015,24098.8506584398,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1064,2016,26353.1702312804,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1065,2017,27060.5896570252,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1066,2018,28837.0269209651,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1067,2019,30488.1039928357,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1068,2020,22281.922349406,NY.GDP.PCAP.PP.CD,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified
1069,2015,3613.7347663473,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1070,2016,3717.9172740027,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1071,2017,3896.7484729299,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1072,2018,4040.2959113542,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1073,2019,4455.5426348814,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1074,2020,4653.2337053305,NY.GDP.PCAP.PP.CD,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA
1075,2015,2119.6043419768,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1076,2016,2083.4906894424,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1077,2017,2074.6524357654,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1078,2018,2172.9158665394,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1079,2019,2279.9729962197,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1080,2020,2297.1787046641,NY.GDP.PCAP.PP.CD,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1081,2015,10164.3273340852,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1082,2016,11148.196546631,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1083,2017,11871.1236240918,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1084,2018,12634.2355540514,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1085,2019,13350.4823150166,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1086,2020,13056.7020745176,NY.GDP.PCAP.PP.CD,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1087,2015,64901.8800512352,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1088,2016,63968.8880391711,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1089,2017,67183.6053111678,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1090,2018,68576.1155204355,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1091,2019,69957.6180753398,NY.GDP.PCAP.PP.CD,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1092,2015,42567.5917974837,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1093,2016,44149.9999768118,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1094,2017,45744.7104907571,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1095,2018,47145.8840978145,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1096,2019,48513.4975021936,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1097,2020,44916.2283385249,NY.GDP.PCAP.PP.CD,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1098,2015,56863.3714957652,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1099,2016,58021.4004997125,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1100,2017,60109.6557260477,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1101,2018,63064.4184096728,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1102,2019,65279.529026095,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1103,2020,63543.577788724,NY.GDP.PCAP.PP.CD,USA,United States,North America,High income,Not classified
1104,2015,20217.5604365641,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1105,2016,22454.3948288087,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1106,2017,23009.8742286911,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1107,2018,23588.1513898133,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1108,2019,24006.7869388827,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1109,2020,22795.0589510178,NY.GDP.PCAP.PP.CD,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1110,2015,6343.1497417051,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1111,2016,6452.9279377954,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1112,2017,6518.8046866066,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1113,2018,6917.6787960123,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1114,2019,7310.9600555984,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1115,2020,7378.2547854225,NY.GDP.PCAP.PP.CD,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1116,2015,2832.1783368353,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1117,2016,2918.5960270865,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1118,2017,3081.8351977134,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1119,2018,3167.7349747544,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1120,2019,3249.5252768982,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1121,2020,2914.510298804,NY.GDP.PCAP.PP.CD,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1122,2015,6102.6368690478,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
